Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
7f147106820e,16,15,1,0.000999999,13.328,0.876,3.324473232,0,0.0625,-0.0625
7f147098ff71,16,15,1,0.001,38.518,2.4456875,9.620138743,0,0.0625,-0.0625
7f1470e065d8,15,14,1,0.001999999,5.340000002,0.530933334,1.374980648,0,0.066666667,-0.066666667
7f1470e546ec,15,14,1,0.000999999,0.033,0.004133333,0.008043335,0,0.066666667,-0.066666667
7f1471165fea,15,14,1,0.37,10.363,1.154266667,2.551841785,0,0.066666667,-0.066666667
7f14766a76cc,117,109,8,0,19.128,0.677700855,2.355721803,0,0.068376068,-0.068376068
7f14766af1b5,117,109,8,0,19.128,0.677700855,2.355721803,0,0.068376068,-0.068376068
7f147116370e,29,27,2,0.002000001,22.664,1.11462069,4.502661161,0,0.068965517,-0.068965517
7f147116863b,29,27,2,0.002000001,22.664,1.11462069,4.502661161,0,0.068965517,-0.068965517
7f14711743a4,29,27,2,0.002000001,22.664,1.11462069,4.502661161,0,0.068965517,-0.068965517
7f147115dfbb,172,160,12,0,0.030000001,0.002656977,0.00535345,0,0.069767442,-0.069767442
7f147ab21444,14,13,1,0.001,0.028999999,0.003357143,0.007396539,0,0.071428571,-0.071428571
7f147669d94f,192,178,14,0,35.184,1.540473958,5.091201635,0,0.072916667,-0.072916667
7f147685aa55,192,178,14,0,35.184,1.540473958,5.091201635,0,0.072916667,-0.072916667
7f147097fd3d,176,163,13,0,0.030000001,0.002721591,0.00532453,0,0.073863636,-0.073863636
7f147af6618d,230,213,17,0,0.332,0.013626087,0.02325667,0,0.073913043,-0.073913043
7f14710f6386,228,211,17,0,0.332,0.013710526,0.023345036,0,0.074561404,-0.074561404
7f14715713a6,13,12,1,0.002000001,9.489,0.742769231,2.627978632,0,0.076923077,-0.076923077
7f147685fc75,12,11,1,0.001,0.563,0.052333333,0.160905581,0,0.083333333,-0.083333333
7f14711694e6,12,11,1,0.001,1035.682,90.41258333,297.7399628,0,0.083333333,-0.083333333
7f1470df6bfa,24,22,2,0,5.340000002,0.390208334,1.116637693,0,0.083333333,-0.083333333
7f1470df6757,24,22,2,0,5.340000002,0.390208334,1.116637693,0,0.083333333,-0.083333333
7f1470ae00c2,12,11,1,0.001,0.018000001,0.003583333,0.004679906,0,0.083333333,-0.083333333
7f1470f2c81c,12,11,1,0.001,0.018000001,0.003583333,0.004679906,0,0.083333333,-0.083333333
7f14750adea7,12,11,1,0.001,0.520000001,0.049416667,0.14846699,0,0.083333333,-0.083333333
7f147504a2d5,12,11,1,0.001,0.520000001,0.049416667,0.14846699,0,0.083333333,-0.083333333
7f1475049dd3,12,11,1,0.001,0.520000001,0.049416667,0.14846699,0,0.083333333,-0.083333333
7f147504a55a,12,11,1,0.001,0.520000001,0.049416667,0.14846699,0,0.083333333,-0.083333333
7f147506d172,12,11,1,0.001,0.520000001,0.049416667,0.14846699,0,0.083333333,-0.083333333
7f147506df4b,12,11,1,0.001,0.520000001,0.049416667,0.14846699,0,0.083333333,-0.083333333
7f1476860737,82,75,7,0.002999999,0.231,0.017414634,0.035783282,0,0.085365854,-0.085365854
7f1470df70aa,23,21,2,0,5.340000002,0.407086957,1.138599136,0,0.086956522,-0.086956522
7f14766d1d2d,137,125,12,0.002000001,0.276999999,0.014328467,0.03189784,0,0.087591241,-0.087591241
7f1476738cb3,114,104,10,0.000999999,28.102,1.349105263,3.829573909,0,0.087719298,-0.087719298
7f1471620e8d,34,31,3,0.001,0.577000001,0.052294118,0.146842635,0,0.088235294,-0.088235294
7f147687bd4e,22,20,2,0.002999999,0.069,0.011318182,0.0140624,0,0.090909091,-0.090909091
7f147673aea7,11,10,1,0.002000001,16959.918,1541.815818,5113.605992,0,0.090909091,-0.090909091
7f14717cfd90,11,10,1,0.004,18154.184,1650.388545,5473.689714,0,0.090909091,-0.090909091
7f1476860703,11,10,1,0.004,18154.184,1650.388545,5473.689714,0,0.090909091,-0.090909091
5655473714b4,22,20,2,0.000999999,0.015000001,0.002545455,0.003788797,0,0.090909091,-0.090909091
7f14765d3f55,195,177,18,0,55.168,1.945974359,6.362208403,0,0.092307692,-0.092307692
7f14766e6ddc,195,177,18,0,55.168,1.945974359,6.362208403,0,0.092307692,-0.092307692
7f14766e8b9c,195,177,18,0,55.168,1.945974359,6.362208403,0,0.092307692,-0.092307692
7f14766540fc,195,177,18,0,55.168,1.945974359,6.362208403,0,0.092307692,-0.092307692
7f147683cde5,195,177,18,0,55.168,1.945974359,6.362208403,0,0.092307692,-0.092307692
7f147673ab5c,129,117,12,0,18.131,0.952286822,2.631635029,0,0.093023256,-0.093023256
7f147669dc4f,243,220,23,0,28.102,1.13844856,3.248146846,0,0.094650206,-0.094650206
7f1470de89e7,10,9,1,0.005,5.340000002,0.795300001,1.645576971,0,0.1,-0.1
7f9ea0fe799f,10,9,1,0,2003.201,200.3213,633.4673555,0,0.1,-0.1
564f6059df5b,19,17,2,0.003000001,0.148000001,0.022210526,0.038075333,0,0.105263158,-0.105263158
564f6059b687,19,17,2,0.003000001,0.148000001,0.022210526,0.038075333,0,0.105263158,-0.105263158
7f14766380c2,135,120,15,0.002999999,0.231,0.025807407,0.051324908,0,0.111111111,-0.111111111
7f14766356fd,135,120,15,0.002999999,0.231,0.025807407,0.051324908,0,0.111111111,-0.111111111
7f147685a4bd,135,120,15,0.002999999,0.231,0.025807407,0.051324908,0,0.111111111,-0.111111111
7f14750add96,9,8,1,0.001,0.520000001,0.06,0.17250145,0,0.111111111,-0.111111111
7f14710e4656,52,46,6,0.000999999,40.613,3.16225,9.220881215,0,0.115384615,-0.115384615
7f147665634d,17,15,2,0,106.9,9.581647059,26.38593767,0,0.117647059,-0.117647059
7f147660bf35,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f1476631cef,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f1476729c8c,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f147676b200,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f14765d6c19,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f147683d914,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f1476736172,17,15,2,0.002999999,0.058,0.009411764,0.014383406,0,0.117647059,-0.117647059
7f14710e51e8,262,230,32,0.000999999,123.916,5.72040458,16.45960382,0,0.122137405,-0.122137405
7f1476789a93,8,7,1,0.002000001,0.059,0.01475,0.018460382,0,0.125,-0.125
7f14709964db,32,28,4,0.000999999,107.452,8.2266875,20.51487917,0,0.125,-0.125
7f14710f39f0,8,7,1,0.001,0.015,0.003125,0.004823676,0,0.125,-0.125
7f14710f3449,8,7,1,0.001,0.015,0.003125,0.004823676,0,0.125,-0.125
7f147116cc96,8,7,1,0.005,22.664,2.841875,8.00935263,0,0.125,-0.125
7f147116a75d,8,7,1,0.005,22.664,2.841875,8.00935263,0,0.125,-0.125
7f14710f571d,8,7,1,0.005,22.664,2.841875,8.00935263,0,0.125,-0.125
7f1470e5461b,8,7,1,0.001,0.018000001,0.0035,0.005879748,0,0.125,-0.125
7f147669d60c,48,42,6,0,30.365,1.605145833,4.967287564,0,0.125,-0.125
7f147673869f,48,42,6,0,30.365,1.605145833,4.967287564,0,0.125,-0.125
7f1476795aa4,8,7,1,0.001,40.301,6.311125,14.13075964,0,0.125,-0.125
7f14765ab99d,8,7,1,0.001,40.301,6.311125,14.13075964,0,0.125,-0.125
7f14767382a6,8,7,1,0.001,40.301,6.311125,14.13075964,0,0.125,-0.125
7f1476dc9b53,8,7,1,0.001,32.796,4.19175,11.56028563,0,0.125,-0.125
7f14717d08dc,8,7,1,0.002999999,0.019000001,0.005625,0.005423165,0,0.125,-0.125
7f1470994a92,30,26,4,0.000999999,107.452,8.774933333,21.09289225,0,0.133333333,-0.133333333
564f6059b893,15,13,2,0,26.742,3.743,7.59188659,0,0.133333333,-0.133333333
7f14768d3f89,15,13,2,0,26.742,3.743,7.59188659,0,0.133333333,-0.133333333
7f14768c8619,15,13,2,0,26.742,3.743,7.59188659,0,0.133333333,-0.133333333
7f1470f3cae4,22,19,3,0.000999999,0.018000001,0.002590909,0.003554462,0,0.136363636,-0.136363636
7f14716e297d,29,25,4,0.002000001,40.613,3.965655172,10.73831749,0,0.137931034,-0.137931034
7f147ab2e74e,29,25,4,0.000999999,0.018000001,0.002551724,0.003100532,0,0.137931034,-0.137931034
7f1476789a09,49,42,7,0.004,0.276999999,0.026040816,0.050652393,0,0.142857143,-0.142857143
7f1451245fd1,7,6,1,0.001,13.328,2.000714286,5.00066378,0,0.142857143,-0.142857143
7f1479e63fd2,7,6,1,0.001,13.328,2.000714286,5.00066378,0,0.142857143,-0.142857143
7f14710f3c24,7,6,1,0.001,0.015,0.003285715,0.00518698,0,0.142857143,-0.142857143
7f1470f2bf76,28,24,4,0.000999999,0.018000001,0.002535714,0.003156207,0,0.142857143,-0.142857143
7f147664d3fe,14,12,2,0,26.742,3.997,7.812051971,0,0.142857143,-0.142857143
7f14766d5fd9,14,12,2,0,26.742,3.997,7.812051971,0,0.142857143,-0.142857143
7f147669f6ca,14,12,2,0,106.9,10.44214286,28.94959213,0,0.142857143,-0.142857143
7f147655211a,7,6,1,0.001,0.027,0.008142857,0.008706866,0,0.142857143,-0.142857143
7f14765518fb,7,6,1,0.001,0.027,0.008142857,0.008706866,0,0.142857143,-0.142857143
7f147653c5db,7,6,1,0.001,0.027,0.008142857,0.008706866,0,0.142857143,-0.142857143
7f1476737f65,7,6,1,0.001,0.027,0.008142857,0.008706866,0,0.142857143,-0.142857143
7f147673ae0c,7,6,1,0.001,0.027,0.008142857,0.008706866,0,0.142857143,-0.142857143
7f14750e0178,34,29,5,0.000999999,116.621,12.10985294,27.68615281,0,0.147058824,-0.147058824
7f147665c549,13,11,2,0,106.9,11.24507692,29.96899722,0,0.153846154,-0.153846154
7f147669f2b2,13,11,2,0,106.9,11.24507692,29.96899722,0,0.153846154,-0.153846154
7f14710e5154,13,11,2,0.001999999,19.139,3.092307692,6.811825812,0,0.153846154,-0.153846154
7f1470984ff0,25,21,4,0.000999999,107.452,10.52896,22.76776007,0,0.16,-0.16
7f14709846a9,25,21,4,0.000999999,107.452,10.52896,22.76776007,0,0.16,-0.16
7f147685fe08,12,10,2,0.005,0.030000001,0.008333334,0.0077616,0,0.166666667,-0.166666667
7f14710e6359,6,5,1,0.006,55.089,9.195666667,22.4830512,0,0.166666667,-0.166666667
7f14710f65c9,6,5,1,0.006,55.089,9.195666667,22.4830512,0,0.166666667,-0.166666667
7f14710f65f1,6,5,1,0.006,55.089,9.195666667,22.4830512,0,0.166666667,-0.166666667
7f147098fe75,6,5,1,0.001,0.016,0.004166667,0.005845226,0,0.166666667,-0.166666667
7f1470994b5d,6,5,1,1.863000001,1035.682,180.8236667,418.8197637,0,0.166666667,-0.166666667
7f1470e06330,6,5,1,0.005999998,1.276000001,0.232166666,0.512392201,0,0.166666667,-0.166666667
7f147114e54c,18,15,3,0.001,0.015,0.002666667,0.003271984,0,0.166666667,-0.166666667
7f147115bf3f,18,15,3,0.001,0.015,0.002666667,0.003271984,0,0.166666667,-0.166666667
7f14765c8f98,6,5,1,0.002000001,15.712,2.744666667,6.356541943,0,0.166666667,-0.166666667
7f1470985363,6,5,1,1.062000001,116.621,32.6275,43.38982819,0,0.166666667,-0.166666667
7f1470994b6d,12,10,2,0.001,116.621,16.31466667,33.85354598,0,0.166666667,-0.166666667
7f1476db08f7,6,5,1,0.001,0.684999999,0.122166666,0.275819808,0,0.166666667,-0.166666667
7f1476daade6,6,5,1,0.001,0.684999999,0.122166666,0.275819808,0,0.166666667,-0.166666667
7f1476e13783,6,5,1,0.001,0.684999999,0.122166666,0.275819808,0,0.166666667,-0.166666667
7f1476ddab90,6,5,1,0.001,0.684999999,0.122166666,0.275819808,0,0.166666667,-0.166666667
7f147391902a,12,10,2,0.000999999,131.112,24.76933333,47.23876778,0,0.166666667,-0.166666667
7f147167bc47,6,5,1,0.001,53.981,8.999833334,22.03618143,0,0.166666667,-0.166666667
7f147383f54c,6,5,1,0.001,53.981,8.999833334,22.03618143,0,0.166666667,-0.166666667
7f147383e5af,6,5,1,0.001,53.981,8.999833334,22.03618143,0,0.166666667,-0.166666667
7f14738cc8a4,6,5,1,0.001,53.981,8.999833334,22.03618143,0,0.166666667,-0.166666667
7f1470f3d20d,34,28,6,0,0.018000001,0.002382353,0.002902608,0,0.176470588,-0.176470588
7f14750e028f,11,9,2,0.001999999,19.139,3.653909091,7.309314762,0,0.181818182,-0.181818182
7f147685fc6d,16,13,3,0.004000001,0.031,0.0095,0.008115828,0,0.1875,-0.1875
7f14716e280c,32,26,6,0.000999999,40.613,5.075625,11.39891297,0,0.1875,-0.1875
7f147171953e,32,26,6,0.000999999,40.613,5.075625,11.39891297,0,0.1875,-0.1875
7f1476da3dca,62,50,12,0.000999999,0.021,0.003919355,0.004959833,0,0.193548387,-0.193548387
7f14750d85f1,65,52,13,0.000999999,0.023000001,0.002984615,0.003519998,0,0.2,-0.2
7f14750808bb,5,4,1,0.001,13.328,2.8004,5.891702369,0,0.2,-0.2
7f1471069b0d,5,4,1,0.001,13.328,2.8004,5.891702369,0,0.2,-0.2
7f147af65b34,5,4,1,0.012,1.171,0.2554,0.512130159,0,0.2,-0.2
7f14709aeae8,5,4,1,0.005,5.340000002,1.577400001,2.136256727,0,0.2,-0.2
7f147114ea13,10,8,2,0.001,0.015,0.0034,0.004299871,0,0.2,-0.2
7f147504c3b7,5,4,1,0.002000001,0.023000001,0.0068,0.009066422,0,0.2,-0.2
7f1479e7cecd,5,4,1,0.001,0.520000001,0.105600001,0.231657722,0,0.2,-0.2
7f147504b191,5,4,1,0.001,0.520000001,0.105600001,0.231657722,0,0.2,-0.2
7f9ea03f93c0,5,4,1,0.002000001,0.019000001,0.007000001,0.006855655,0,0.2,-0.2
7f1474f39e19,30,24,6,0.001,0.087999999,0.0199,0.030590003,0,0.2,-0.2
7f147657ff4c,5,4,1,0.005999998,0.027,0.0108,0.009093954,0,0.2,-0.2
7f147158ca96,5,4,1,0.008000001,43.786,15.244,17.68366886,0,0.2,-0.2
7f14716572ba,5,4,1,0.008000001,43.786,15.244,17.68366886,0,0.2,-0.2
7f1471657115,5,4,1,0.008000001,43.786,15.244,17.68366886,0,0.2,-0.2
7f147157dd57,5,4,1,0.008000001,43.786,15.244,17.68366886,0,0.2,-0.2
7f1470ae4b4a,5,4,1,0,1018.937,203.7892,455.6814731,0,0.2,-0.2
7f14767386b7,5,4,1,0.002000001,55.168,11.038,24.66942006,0,0.2,-0.2
7f1471165a36,5,4,1,0.006,55.089,11.0316,24.62883686,0,0.2,-0.2
7f147151b006,9,7,2,0.005,0.060999999,0.017333333,0.02112463,0,0.222222222,-0.222222222
7f147151bb25,9,7,2,0.005,0.060999999,0.017333333,0.02112463,0,0.222222222,-0.222222222
7f147151ca78,9,7,2,0.005,0.060999999,0.017333333,0.02112463,0,0.222222222,-0.222222222
7f147151bb37,9,7,2,0.005,0.060999999,0.017333333,0.02112463,0,0.222222222,-0.222222222
7f147151b3bb,9,7,2,0.005,0.060999999,0.017333333,0.02112463,0,0.222222222,-0.222222222
564f6059e409,259,201,58,0,127.427,14.505,25.17426186,0,0.223938224,-0.223938224
7f14710e4aec,26,20,6,0.000999999,40.613,6.246038461,12.3903781,0,0.230769231,-0.230769231
7f14710e50ed,26,20,6,0.000999999,40.613,6.246038461,12.3903781,0,0.230769231,-0.230769231
7f14706f63e7,54,41,13,0.001,127.427,24.18564815,33.55480654,0,0.240740741,-0.240740741
7f1475327710,54,41,13,0.001,127.427,24.18564815,33.55480654,0,0.240740741,-0.240740741
7f1475327690,54,41,13,0.001,127.427,24.18564815,33.55480654,0,0.240740741,-0.240740741
7f1474f3a392,54,41,13,0.001,127.427,24.18564815,33.55480654,0,0.240740741,-0.240740741
7f14710f28b7,83,63,20,0.001,123.916,18.05284337,25.23862889,0,0.240963855,-0.240963855
564f60599925,4,3,1,0.001,0.443999999,0.1125,0.221001508,0,0.25,-0.25
7f147684e719,8,6,2,0.004000001,0.028,0.00925,0.008548183,0,0.25,-0.25
7f1473b1c7be,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14719b80f6,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14719d3cc4,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14723ca131,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1472597a0e,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14754b95ab,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14754b9e11,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14754ba67b,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14755d2df7,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14755d9d5e,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14754b18d3,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14754aad2f,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f14754b9841,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1475517734,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1471b16a9a,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af2c97,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af09ce,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af7f39,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af7db4,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af7cc1,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af7615,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af737d,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af6fba,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f1473af7ffd,4,3,1,0.005000002,1.101,0.2825,0.545686418,0,0.25,-0.25
7f147157103d,4,3,1,0.002000001,9.489,2.375,4.74266683,0,0.25,-0.25
7f147151b3c7,4,3,1,0.002000001,9.489,2.375,4.74266683,0,0.25,-0.25
7f9ea0fe313b,4,3,1,0.004,0.019000001,0.008250001,0.007228416,0,0.25,-0.25
7f147665badf,4,3,1,0.001,16.693,4.1755,8.34500016,0,0.25,-0.25
7f147665e7de,4,3,1,0.001,16.693,4.1755,8.34500016,0,0.25,-0.25
7f14766eaefc,4,3,1,0.001,16.693,4.1755,8.34500016,0,0.25,-0.25
7f1476530895,4,3,1,0.001,16.693,4.1755,8.34500016,0,0.25,-0.25
7f147685f6b6,4,3,1,0.001,16.693,4.1755,8.34500016,0,0.25,-0.25
7f147673a4c7,4,3,1,0.001,9.585,2.5445,4.701858108,0,0.25,-0.25
7f147387d503,8,6,2,0.005,0.033,0.01075,0.009114353,0,0.25,-0.25
7f14738f92c6,8,6,2,0.005,0.033,0.01075,0.009114353,0,0.25,-0.25
7f1471617e73,4,3,1,0.007000001,0.033,0.01425,0.012526638,0,0.25,-0.25
7f1470996489,4,3,1,0.001,116.621,38.9,54.97498286,0,0.25,-0.25
7f14710e94a6,12,9,3,0.004,0.026,0.00775,0.006454385,0,0.25,-0.25
7f14710fbe55,12,9,3,0.004,0.026,0.00775,0.006454385,0,0.25,-0.25
7f147153f033,12,9,3,0.004,0.026,0.00775,0.006454385,0,0.25,-0.25
7f14717ccbd7,12,9,3,0.004,0.026,0.00775,0.006454385,0,0.25,-0.25
7f14717d233e,12,9,3,0.004,0.026,0.00775,0.006454385,0,0.25,-0.25
7f14717d9527,12,9,3,0.004,0.026,0.00775,0.006454385,0,0.25,-0.25
7f147657ba18,4,3,1,0.001999999,40.301,12.1945,19.15815876,0,0.25,-0.25
7f14765386ad,4,3,1,0.001999999,40.301,12.1945,19.15815876,0,0.25,-0.25
7f14765fe8e5,4,3,1,0.008000001,15.712,3.969,7.828736595,0,0.25,-0.25
7f1476635ce2,4,3,1,0.008000001,15.712,3.969,7.828736595,0,0.25,-0.25
7f14765e203f,4,3,1,0.008000001,15.712,3.969,7.828736595,0,0.25,-0.25
7f147685a41b,4,3,1,0.008000001,15.712,3.969,7.828736595,0,0.25,-0.25
7f1471170e7b,4,3,1,0.001,0.008000001,0.00325,0.003304038,0,0.25,-0.25
7f14715507e3,4,3,1,0.001,0.008000001,0.00325,0.003304038,0,0.25,-0.25
7f1474857de0,4,3,1,0.001999999,2.229,0.722,1.050767656,0,0.25,-0.25
7f1474a84735,4,3,1,0.001999999,2.229,0.722,1.050767656,0,0.25,-0.25
7f1474a85444,4,3,1,0.001999999,2.229,0.722,1.050767656,0,0.25,-0.25
7f147388db43,110,82,28,0.000999999,0.033,0.004781818,0.005290431,0,0.254545455,-0.254545455
564f605b0f41,152,113,39,0,127.427,17.64598026,27.06509723,0,0.256578947,-0.256578947
564f605af626,226,168,58,0,127.427,16.60590265,26.30392116,0,0.256637168,-0.256637168
564f6059f802,212,156,56,0,127.427,17.03415094,26.81853493,0,0.264150943,-0.264150943
7f1476e1f070,34,25,9,0.002000001,0.030000001,0.007470588,0.006711525,0,0.264705882,-0.264705882
7f147653df87,63,46,17,0,111.68,17.91214286,26.65161946,0,0.26984127,-0.26984127
7f147653c79d,63,46,17,0,111.68,17.91214286,26.65161946,0,0.26984127,-0.26984127
7f1476cdd705,11,8,3,0.002999999,0.019000001,0.005818182,0.004643666,0,0.272727273,-0.272727273
7f1474a10f9a,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f1474910837,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f1474924b2b,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f1474922183,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f147141639b,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f147142d002,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f147142c8fc,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f147142b73f,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f1471428a8b,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f14717c1bd7,11,8,3,0.001,2.229,0.539181818,0.795106259,0,0.272727273,-0.272727273
7f9ea0fed73d,21,15,6,0,0.006,0.00147619,0.001209093,0,0.285714286,-0.285714286
7f147491d771,42,30,12,0,111.68,23.31478571,29.88986596,0,0.285714286,-0.285714286
7f1474931319,42,30,12,0,111.68,23.31478571,29.88986596,0,0.285714286,-0.285714286
7f147491d791,42,30,12,0,111.68,23.31478571,29.88986596,0,0.285714286,-0.285714286
7f1470984419,7,5,2,0.001,74.119,21.55714286,27.458007,0,0.285714286,-0.285714286
7f1470983de5,7,5,2,0.001,74.119,21.55714286,27.458007,0,0.285714286,-0.285714286
7f14768c7839,7,5,2,0.005,0.267000001,0.108571429,0.105878637,0,0.285714286,-0.285714286
7f147687cf39,7,5,2,0.005,0.267000001,0.108571429,0.105878637,0,0.285714286,-0.285714286
7f14766dc1fb,7,5,2,0.005,0.267000001,0.108571429,0.105878637,0,0.285714286,-0.285714286
7f1476e1e420,34,24,10,0.001999999,0.028,0.006970588,0.00594156,0,0.294117647,-0.294117647
7f147114f460,10,7,3,0.001,0.028999999,0.0061,0.008987027,0,0.3,-0.3
7f147114f9d9,10,7,3,0.001,0.028999999,0.0061,0.008987027,0,0.3,-0.3
7f147114f7b6,10,7,3,0.001,0.028999999,0.0061,0.008987027,0,0.3,-0.3
7f147114f06d,10,7,3,0.001,0.028999999,0.0061,0.008987027,0,0.3,-0.3
7f147099fa78,20,14,6,0,108.349,21.84895,29.24521342,0,0.3,-0.3
7f147489365c,10,7,3,0.001,2.229,0.5707,0.830840679,0,0.3,-0.3
7f14748938a9,10,7,3,0.001,2.229,0.5707,0.830840679,0,0.3,-0.3
7f1474a11b2a,10,7,3,0.001,2.229,0.5707,0.830840679,0,0.3,-0.3
7f1474a11e8c,10,7,3,0.001,2.229,0.5707,0.830840679,0,0.3,-0.3
7f1474a11461,10,7,3,0.001,2.229,0.5707,0.830840679,0,0.3,-0.3
7f147ab2697b,13,9,4,0.004,0.026,0.008,0.006244998,0,0.307692308,-0.307692308
7f14765d5c11,13,9,4,0.002999999,0.056000001,0.013538462,0.015136134,0,0.307692308,-0.307692308
7f147685f398,13,9,4,0.002999999,0.056000001,0.013538462,0.015136134,0,0.307692308,-0.307692308
7f1470983ea6,13,9,4,0,108.349,22.00607692,31.25939559,0,0.307692308,-0.307692308
7f14767335c5,19,13,6,0.002000001,0.028,0.009631579,0.008145964,0,0.315789474,-0.315789474
7f147494b0b2,44,30,14,0,111.68,22.65281818,29.40746241,0,0.318181818,-0.318181818
7f1471414a21,44,30,14,0,111.68,22.65281818,29.40746241,0,0.318181818,-0.318181818
7f1471414b11,44,30,14,0,111.68,22.65281818,29.40746241,0,0.318181818,-0.318181818
7f1471482211,44,30,14,0,111.68,22.65281818,29.40746241,0,0.318181818,-0.318181818
7f14717c1d6b,44,30,14,0,111.68,22.65281818,29.40746241,0,0.318181818,-0.318181818
7f1470976651,70,47,23,0.000999999,0.019999999,0.002542857,0.00235714,0,0.328571429,-0.328571429
7f14712a8b58,3,2,1,0.005,4.142,1.384333333,2.388209441,0,0.333333333,-0.333333333
7f1470983ef7,27,18,9,0.001999999,0.019000001,0.004851852,0.004185173,0,0.333333333,-0.333333333
7f14710f56e9,3,2,1,0.001,0.003000001,0.001666667,0.001154701,0,0.333333333,-0.333333333
7f1476532514,3,2,1,0.006,52.403,17.47533333,30.24824713,0,0.333333333,-0.333333333
7f14717da30b,3,2,1,0.006,52.403,17.47533333,30.24824713,0,0.333333333,-0.333333333
7f14750d87ab,9,6,3,0.002000001,0.028,0.008555556,0.007970431,0,0.333333333,-0.333333333
7f147098384f,15,10,5,0.002999999,0.033,0.008066667,0.007420692,0,0.333333333,-0.333333333
7f14706f8228,15,10,5,0.000999999,43.786,9.128333333,13.30650763,0,0.333333333,-0.333333333
7f1479e4237b,6,4,2,0.000999999,0.003000001,0.001666667,0.001032796,0,0.333333333,-0.333333333
7f1475080570,6,4,2,0.000999999,0.003000001,0.001666667,0.001032796,0,0.333333333,-0.333333333
7f1470994bc2,9,6,3,0.001,0.007000001,0.002888889,0.002260776,0,0.333333333,-0.333333333
7f147ab2e23b,3,2,1,0.001999999,0.033,0.012333333,0.017897859,0,0.333333333,-0.333333333
7f1479c5bc27,3,2,1,0.001999999,0.033,0.012333333,0.017897859,0,0.333333333,-0.333333333
7f1479c4eb0a,3,2,1,0.001999999,0.033,0.012333333,0.017897859,0,0.333333333,-0.333333333
7f1479ebead4,3,2,1,0.002000001,0.520000001,0.174666668,0.29906744,0,0.333333333,-0.333333333
7f1479e7c5b0,3,2,1,0.002000001,0.520000001,0.174666668,0.29906744,0,0.333333333,-0.333333333
7f1471167e23,3,2,1,0.001,0.007000001,0.003333334,0.00321455,0,0.333333333,-0.333333333
