Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
mozilla::wr::WebRenderAPI::HitTest,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
mozilla::layers::WRHitTester::GetAPZCAtPoint,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
mozilla::layers::APZCTreeManager::ProcessUnhandledEvent,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
do_futex_wait.constprop.0,23,15,8,0.388,57.079,9.023173913,12.31690205,0,0.347826087,-0.347826087
<alloc::string::String as core::fmt::Display>::fmt,17,11,6,0.000999999,87.173,22.21194118,31.79202484,0,0.352941176,-0.352941176
alloc::raw_vec::finish_grow,17,11,6,0.000999999,87.173,22.20264706,31.7988086,0,0.352941176,-0.352941176
webrender::resource_cache::ResourceCache::block_until_all_resources_added,17,11,6,0.004000001,0.028,0.010470588,0.008216733,0,0.352941176,-0.352941176
rayon_core::registry::WorkerThread::wait_until_cold,14,9,5,0.001999999,0.022,0.005857143,0.005245616,0,0.357142857,-0.357142857
SkSurface_Raster::onNewCanvas,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
SkSurface::getCanvas,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
mozilla::gfx::DrawTargetSkia::Init,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
mozilla::gfx::Factory::CreateDrawTargetForData,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
wr_moz2d_render_cb,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
core::ptr::drop_in_place<alloc::vec::Vec<webrender::batch::PrimitiveBatch>>,16,10,6,0.003000001,0.038,0.00925,0.008394443,0,0.375,-0.375
webrender::renderer::Renderer::update_texture_cache,18,11,7,0.004,0.027,0.006555556,0.00538213,0,0.388888889,-0.388888889
BaseAllocator::realloc,5,3,2,0.001,0.568000001,0.2036,0.279512612,0,0.4,-0.4
Allocator<MozJemallocBase>::realloc,5,3,2,0.001,0.568000001,0.2036,0.279512612,0,0.4,-0.4
replace_realloc,5,3,2,0.001,0.568000001,0.2036,0.279512612,0,0.4,-0.4
mozilla::ipc::PIdleSchedulerParent::SendIdleTime,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
mozilla::ipc::IdleSchedulerParent::RecvRequestIdleTime,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
mozilla::ipc::PIdleSchedulerParent::OnMessageReceived,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
mozilla::ipc::PBackgroundParent::OnMessageReceived,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
mozilla::dom::PVsyncParent::SendNotify,15,9,6,0.001,76.455,22.72206667,23.96178777,0,0.4,-0.4
mozilla::pkix::CheckIssuerIndependentProperties,5,3,2,0.002000001,0.028,0.0118,0.012637247,0,0.4,-0.4
mozilla::pkix::BuildForward,5,3,2,0.002000001,0.028,0.0118,0.012637247,0,0.4,-0.4
"std::vector<SharedLibrary, std::allocator<SharedLibrary> >::_M_realloc_insert<SharedLibrary const&>",5,3,2,0.005,61.592,19.6792,26.18652643,0,0.4,-0.4
SharedLibraryInfo::GetInfoForSelf,5,3,2,0.005,61.592,19.6792,26.18652643,0,0.4,-0.4
mozilla::layers::APZInputBridge::ReceiveInputEvent,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
nsBaseWidget::DispatchInputEvent,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
nsWindow::OnEnterNotifyEvent,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
enter_notify_event_cb,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
IPC::Message::IPDLMessage,17,10,7,0.001,76.455,23.22452941,24.40189014,0,0.411764706,-0.411764706
mozilla::VsyncDispatcher::NotifyVsync,7,4,3,0.002000001,40.613,16.37957143,17.35266132,0,0.428571429,-0.428571429
webrender::glyph_rasterizer::GlyphRasterizer::resolve_glyphs,9,5,4,0.005,0.028,0.011555556,0.008263037,0,0.444444444,-0.444444444
arena_t::PallocHuge,18,10,8,0.005,0.292000001,0.119611111,0.082561306,0,0.444444444,-0.444444444
core::ptr::drop_in_place<webrender::render_task_graph::RenderPass>,42,23,19,0.002999999,0.038,0.007285714,0.005931667,0,0.452380952,-0.452380952
mozilla::layers::APZUpdater::UpdateScrollDataAndTreeState,13,7,6,0.000999999,0.007000001,0.001923077,0.001656379,0,0.461538462,-0.461538462
core::ptr::drop_in_place<webrender::internal_types::RenderedDocument>,43,23,20,0.002999999,0.038,0.007325582,0.005866454,0,0.465116279,-0.465116279
nsThread::ProcessNextEvent,2,1,1,0.005,4.537000001,2.271,3.204607933,0,0.5,-0.5
mozilla::storage::AsyncExecuteStatements::notifyComplete,2,1,1,0.005,4.142,2.0735,2.925300754,0,0.5,-0.5
thin_vec::ThinVec<T>::reserve,2,1,1,0.017,4.765,2.391,3.357342997,0,0.5,-0.5
wr_renderer_render,2,1,1,0.017,4.765,2.391,3.357342997,0,0.5,-0.5
alloc::raw_vec::finish_grow,2,1,1,0.001,0.443999999,0.2225,0.313248303,0,0.5,-0.5
<&T as core::fmt::Display>::fmt,2,1,1,0.001,0.286,0.1435,0.201525433,0,0.5,-0.5
mozilla::ipc::IdleSchedulerParent::Schedule,4,2,2,0.007000001,0.034999999,0.01675,0.012763881,0,0.5,-0.5
nsFlexContainerFrame::GenerateFlexItemForChild,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::GenerateFlexLines,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::DoFlexLayout,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::Reflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsContainerFrame::ReflowChild,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsGridContainerFrame::ReflowInFlowChild,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsGridContainerFrame::ReflowChildren,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsGridContainerFrame::Reflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::MeasureBSizeForFlexItem,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::DoFlexLayout,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsHTMLScrollFrame::ReflowScrolledFrame,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsHTMLScrollFrame::ReflowContents,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsHTMLScrollFrame::Reflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::MeasureFlexItemContentBSize,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::ResolveAutoFlexBasisAndMinSize,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsFlexContainerFrame::GenerateFlexItemForChild,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsBlockReflowContext::ReflowBlock,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsBlockFrame::ReflowBlockFrame,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsBlockFrame::ReflowLine,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsBlockFrame::ReflowDirtyLines,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsBlockFrame::Reflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsCanvasFrame::Reflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsContainerFrame::ReflowChild,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
mozilla::ViewportFrame::Reflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
mozilla::PresShell::DoReflow,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
mozilla::PresShell::ProcessReflowCommands,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
nsThreadPool::ShutdownThread,2,1,1,0.014000001,4.666000001,2.340000001,3.289460746,0,0.5,-0.5
nsThreadPool::Run,2,1,1,0.014000001,4.666000001,2.340000001,3.289460746,0,0.5,-0.5
IPC::Channel::Send,2,1,1,0.001,0.005000002,0.003000001,0.002828428,0,0.5,-0.5
PK11_DestroyContext,4,2,2,0.001,0.003000001,0.002,0.0011547,0,0.5,-0.5
glean_core::dispatcher::DispatchGuard::launch,2,1,1,0.001,0.563,0.282,0.397394011,0,0.5,-0.5
core::ptr::drop_in_place<alloc::vec::into_iter::IntoIter<webrender::batch::PrimitiveBatch>>,6,3,3,0.004,0.017999999,0.009833333,0.006177918,0,0.5,-0.5
webrender::batch::AlphaBatchBuilder::build,6,3,3,0.004,0.017999999,0.009833333,0.006177918,0,0.5,-0.5
gethostbyaddr_r@@GLIBC_2.2.5,2,1,1,0.087999999,1.276000001,0.682,0.840042857,0,0.5,-0.5
mozilla::net::CacheFileIOManager::OpenFileInternal,2,1,1,0.087999999,1.276000001,0.682,0.840042857,0,0.5,-0.5
mozilla::net::ReadEvent::Run,2,1,1,0,0.006,0.003,0.004242641,0,0.5,-0.5
nsUrlClassifierDBService::FeatureHolder::DoLocalLookup,2,1,1,0.001,0.002999999,0.002,0.001414213,0,0.5,-0.5
nsUrlClassifierDBServiceWorker::DoLookup,2,1,1,0.001,0.002999999,0.002,0.001414213,0,0.5,-0.5
g_queue_pop_head,2,1,1,0.008000001,91.719,45.8635,64.84947001,0,0.5,-0.5
MessageLoop::PostTask_Helper,4,2,2,0.001,0.01,0.005,0.00424264,0,0.5,-0.5
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::ThenValueBase::DoResolveOrReject",2,1,1,0.000999999,1.968,0.9845,1.39087904,0,0.5,-0.5
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::ThenValueBase::ResolveOrRejectRunnable::Run",2,1,1,0.000999999,1.968,0.9845,1.39087904,0,0.5,-0.5
ssl_BeginClientHandshake,4,2,2,0,0.002999999,0.0015,0.001290994,0,0.5,-0.5
mozilla::layers::APZUpdater::UpdateScrollDataAndTreeState,2,1,1,0.001,9.672,4.8365,6.838429681,0,0.5,-0.5
nss_ZAlloc,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
nssCKFWFindObjects_Create,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
nssCKFWSession_FindObjectsInit,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
NSSCKFWC_FindObjectsInit,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
pk11_FindObjectsByTemplate,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
chunk_dealloc,2,1,1,0,1.348,0.674,0.953179941,0,0.5,-0.5
"hashbrown::raw::RawTable<T,A>::reserve_rehash",2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
"hashbrown::raw::RawTable<T,A>::insert",2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
"hashbrown::map::HashMap<K,V,S,A>::insert",2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
webrender::clip::ClipTreeBuilder::define_clip_chain,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
webrender::scene_building::SceneBuilder::build_item,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
webrender::scene_building::SceneBuilder::build_all,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
webrender::scene_building::SceneBuilder::build,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
__libc_recvmsg,2,1,1,0.001,0.004,0.0025,0.00212132,0,0.5,-0.5
set_alt_signal_stack_and_start,6,3,3,0,0.007000001,0.003333333,0.002804758,0,0.5,-0.5
__libc_sendmsg,4,2,2,0.003000001,0.015000001,0.008500001,0.006403124,0,0.5,-0.5
mozilla::ipc::NodeController::SendUserMessage,2,1,1,0.002999999,14.454,7.2285,10.2184001,0,0.5,-0.5
mozilla::BackgroundHangThread::Notify,2,1,1,16.834,1626.458,821.646,1138.176046,0,0.5,-0.5
webrender::compositor::sw_compositor::SwCompositor::flush_composites,4,2,2,0.006999999,47.28,19.9985,23.83878566,0,0.5,-0.5
"mozilla::detail::RunnableMethodImpl<mozilla::layers::CompositorVsyncScheduler*, void (mozilla::layers::CompositorVsyncScheduler::*)(mozilla::TimeStamp), true, (mozilla::RunnableKind)1, mozilla::TimeStamp>::Run",6,3,3,0.001,0.559999999,0.243833333,0.268395541,0,0.5,-0.5
nsThread::HasPendingEvents,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
NS_HasPendingEvents,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
nsBaseAppShell::OnProcessNextEvent,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
"non-virtual thunk to nsBaseAppShell::OnProcessNextEvent(nsIThreadInternal*, bool)",2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
nsThread::ProcessNextEvent,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
core::ptr::drop_in_place<webrender::texture_pack::TextureUnit<etagere::allocator::AtlasAllocator>>,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
smallvec::SmallVec<A>::retain,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
"webrender::texture_pack::AllocatorList<Allocator,TextureParameters>::release_empty_textures",2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
webrender::texture_cache::TextureCache::end_frame,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
webrender::resource_cache::ResourceCache::end_frame,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
webrender::frame_builder::FrameBuilder::build,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
mozilla::wr::RenderThread::UpdateAndRender,2,1,1,0.002000001,58.578,29.29,41.41948681,0,0.5,-0.5
core::ptr::drop_in_place<webrender::gpu_cache::GpuCacheUpdateList>,2,1,1,0.006999999,0.071,0.039,0.045254835,0,0.5,-0.5
IPC::Channel::Send,2,1,1,0,27.534,13.767,19.46947811,0,0.5,-0.5
mozilla::net::nsSocketTransportService::Poll,2,1,1,0,1018.937,509.4685,720.4972623,0,0.5,-0.5
<webrender_bindings::bindings::APZCallbacks as webrender::renderer::init::SceneBuilderHooks>::pre_scene_build,2,1,1,0.004,40.301,20.1525,28.49428196,0,0.5,-0.5
webrender::scene_builder_thread::SceneBuilderThread::process_transaction,2,1,1,0.004,40.301,20.1525,28.49428196,0,0.5,-0.5
webrender::clip::ClipTreeBuilder::new,2,1,1,0.001,9.585,4.793,6.776911391,0,0.5,-0.5
webrender::scene_building::SceneBuilder::build,2,1,1,0.001,9.585,4.793,6.776911391,0,0.5,-0.5
_pt_root,2,1,1,0.001999999,0.007000001,0.0045,0.003535535,0,0.5,-0.5
<webrender_bindings::bindings::GeckoProfilerHooks as webrender::profiler::ProfilerHooks>::end_marker,2,1,1,0.001999999,8.471000001,4.2365,5.988487331,0,0.5,-0.5
webrender::frame_builder::FrameBuilder::build,2,1,1,0.001999999,8.471000001,4.2365,5.988487331,0,0.5,-0.5
mozilla::CancelableRunnable::Release,2,1,1,0.005,14.059,7.032,9.937678704,0,0.5,-0.5
nsThread::ProcessNextEvent,2,1,1,0.005,14.059,7.032,9.937678704,0,0.5,-0.5
mozilla::BackgroundHangThread::Notify,2,1,1,0.002000001,7.116999999,3.5595,5.031064747,0,0.5,-0.5
"alloc::raw_vec::RawVec<T,A>::allocate_in",2,1,1,0.006,48.028,24.017,33.95668185,0,0.5,-0.5
"<alloc::vec::Vec<T> as alloc::vec::spec_from_iter::SpecFromIter<T,I>>::from_iter",2,1,1,0.006,48.028,24.017,33.95668185,0,0.5,-0.5
glean_core::dispatcher::DispatchGuard::launch,2,1,1,0.005999998,55.168,27.587,39.00542426,0,0.5,-0.5
mozilla::layers::WebRenderBridgeParent::ScheduleForcedGenerateFrame,2,1,1,0.006,52.403,26.2045,37.05027401,0,0.5,-0.5
mozilla::layers::PCompositorBridgeChild::SendFlushRendering,2,1,1,0.005,53.981,26.993,38.16679562,0,0.5,-0.5
core::ptr::drop_in_place<smallvec::IntoIter<[webrender::spatial_tree::SpatialNodeIndex; 8]>>,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
webrender::spatial_tree::SpatialTree::visit_node_impl_mut,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
webrender::spatial_tree::SpatialTree::visit_node_impl_mut,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
webrender::spatial_tree::SpatialTree::apply_updates,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
webrender::render_backend::RenderBackend::process_transaction,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
wr_finished_scene_build,2,1,1,0.001999999,19.908,9.955,14.07566759,0,0.5,-0.5
<webrender_bindings::bindings::APZCallbacks as webrender::renderer::init::SceneBuilderHooks>::post_scene_swap,2,1,1,0.001999999,19.908,9.955,14.07566759,0,0.5,-0.5
webrender::scene_builder_thread::SceneBuilderThread::run,2,1,1,0.001999999,19.908,9.955,14.07566759,0,0.5,-0.5
webrender::render_api::RenderApi::send_external_event,2,1,1,0.006,0.031,0.0185,0.017677669,0,0.5,-0.5
mozilla::wr::WebRenderAPI::WaitFlushed,2,1,1,0.006,0.031,0.0185,0.017677669,0,0.5,-0.5
mozilla::dom::VsyncParent::NotifyVsync,2,1,1,0.002000001,0.254999999,0.1285,0.178898014,0,0.5,-0.5
crossbeam_channel::flavors::list::Channel<T>::recv,2,1,1,0.004,0.867999999,0.435999999,0.610940259,0,0.5,-0.5
"alloc::raw_vec::RawVec<T,A>::allocate_in",2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
"<alloc::vec::Vec<T,A> as core::clone::Clone>::clone",2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
xulstore::statics::get_database,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
xulstore::persist::sync_persist,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
<xulstore::persist::PersistTask as moz_task::Task>::run,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
<core::future::from_generator::GenFuture<T> as core::future::future::Future>::poll,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
"async_task::raw::RawTask<F,T,S>::run",2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
std::thread::local::LocalKey<T>::with,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
moz_task::dispatcher::RunnableFunction<F>::allocate::Run,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
core::ptr::drop_in_place<alloc::boxed::Box<crossbeam_channel::counter::Counter<crossbeam_channel::flavors::array::Channel<()>>>>,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
crossbeam_channel::counter::Receiver<C>::release,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
core::ptr::drop_in_place<crossbeam_channel::channel::Receiver<()>>,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
webrender::render_backend::RenderBackend::process_transaction,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
rayon_core::sleep::Sleep::wake_any_threads,28,13,15,0.001999999,0.027,0.00675,0.00561496,0,0.535714286,-0.535714286
mozilla::layers::APZUpdater::UpdateScrollDataAndTreeState,25,11,14,0.001999999,0.019000001,0.00532,0.003880722,0,0.56,-0.56
mozilla::TaskController::MaybeInterruptTask,39,17,22,0.002999999,0.033,0.008794872,0.006665621,0,0.564102564,-0.564102564
mozilla::TaskController::AddTask,39,17,22,0.002999999,0.033,0.008794872,0.006665621,0,0.564102564,-0.564102564
webrender::frame_builder::FrameBuilder::build,7,3,4,0.004,0.017999999,0.009142857,0.005928141,0,0.571428571,-0.571428571
gethostbyaddr,5,2,3,0.000999999,0.01,0.0044,0.003781534,0,0.6,-0.6
ruserok,60,20,40,0.004,0.030000001,0.009216667,0.005639124,0,0.666666667,-0.666666667
mozilla::VsyncRefreshDriverTimer::RefreshDriverVsyncObserver::NotifyVsync,3,1,2,0.002999999,0.012,0.006666666,0.004725816,0,0.666666667,-0.666666667
nsTSubstring<char16_t>::StartBulkWriteImpl,6,2,4,0.002000001,51.09,29.259,23.31827197,0,0.666666667,-0.666666667
mozilla::layers::WebRenderBridgeParent::UpdateAPZFocusState,18,6,12,0.000999999,0.006,0.002277778,0.001526455,0,0.666666667,-0.666666667
mozilla::layers::WebRenderBridgeParent::RecvSetFocusTarget,18,6,12,0.000999999,0.006,0.002277778,0.001526455,0,0.666666667,-0.666666667
mozilla::layers::PWebRenderBridgeParent::OnMessageReceived,18,6,12,0.000999999,0.006,0.002277778,0.001526455,0,0.666666667,-0.666666667
mozilla::TaskController::AddTask,3,1,2,0.002000001,0.01,0.006,0.004,0,0.666666667,-0.666666667
nsUrlClassifierDBServiceWorker::HandlePendingLookups,3,1,2,0.001,0.003000001,0.002333334,0.0011547,0,0.666666667,-0.666666667
UrlClassifierDBServiceWorkerProxy::LookupRunnable::Run,3,1,2,0.001,0.003000001,0.002333334,0.0011547,0,0.666666667,-0.666666667
SSL_ForceHandshake,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
nsNSSSocketInfo::DriveHandshake,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
mozilla::net::TlsHandshaker::EnsureNPNComplete,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
mozilla::net::nsHttpConnection::OnSocketWritable,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
mozilla::net::nsHttpConnection::Activate,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
std::sys_common::backtrace::__rust_begin_short_backtrace,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
<core::panic::unwind_safe::AssertUnwindSafe<F> as core::ops::function::FnOnce<()>>::call_once,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
std::panicking::try,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
std::panic::catch_unwind,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
core::ops::function::FnOnce::call_once{{vtable-shim}},3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
base_alloc,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
ArenaCollection::CreateArena,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
malloc_init,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
Allocator<MozJemallocBase>::jemalloc_stats_internal,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
phc_init,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
init,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
malloc,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
inet_network,3,1,2,0.005,0.022,0.013333333,0.008504901,0,0.666666667,-0.666666667
TexSubImage2D,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
<swgl::swgl_fns::Context as gleam::gl::Gl>::tex_sub_image_2d_pbo,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
webrender::device::gl::TextureUploader::update_impl,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
webrender::device::gl::TextureUploader::upload,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
webrender::renderer::upload::upload_to_texture_cache,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
mozilla::glean::FlushAndUseFOGData,3,1,2,0.000999999,43.457,28.408,24.61570854,0,0.666666667,-0.666666667
webrender::renderer::gpu_cache::<impl webrender::renderer::Renderer>::update_gpu_cache,3,1,2,0.006999999,0.071,0.046,0.034219878,0,0.666666667,-0.666666667
webrender::renderer::gpu_cache::<impl webrender::renderer::Renderer>::prepare_gpu_cache,3,1,2,0.006999999,0.071,0.046,0.034219878,0,0.666666667,-0.666666667
webrender::renderer::Renderer::render_impl,3,1,2,0.006999999,0.071,0.046,0.034219878,0,0.666666667,-0.666666667
draw_quad,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
DrawElementsInstanced,3,1,2,0,0.008000001,0.004333334,0.004041452,0,0.666666667,-0.666666667
webrender::device::gl::Device::draw_indexed_triangles_instanced_u16,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
webrender::renderer::Renderer::draw_instanced_batch,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
webrender::renderer::Renderer::draw_alpha_batch_container,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
webrender::renderer::Renderer::draw_frame,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
mozilla::layers::APZUpdater::ProcessQueue,3,1,2,0.006,14.925,7.645,7.465976225,0,0.666666667,-0.666666667
apz_run_updater,3,1,2,0.006,14.925,7.645,7.465976225,0,0.666666667,-0.666666667
webrender::scene_builder_thread::SceneBuilderThread::run,3,1,2,0.006,14.925,7.645,7.465976225,0,0.666666667,-0.666666667
mozilla::dom::PContentParent::SendCommitBrowsingContextTransaction,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
mozilla::dom::BrowsingContextGroup::EachParent<mozilla::dom::syncedcontext::Transaction<mozilla::dom::BrowsingContext>::Commit(mozilla::dom::BrowsingContext*)::{lambda(mozilla::dom::ContentParent*)#1}>,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
mozilla::dom::syncedcontext::Transaction<mozilla::dom::BrowsingContext>::Commit,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
"std::_Function_handler<mozilla::CallState (mozilla::dom::CanonicalBrowsingContext*), nsFocusManager::ActivateOrDeactivate(nsPIDOMWindowOuter*, bool)::$_5>::_M_invoke",3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
mozilla::dom::CanonicalBrowsingContext::CallOnAllTopDescendants,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
nsFocusManager::ActivateOrDeactivate,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
brush_image_ALPHA_PASS_TEXTURE_2D_frag::run,3,1,2,0,0.004000001,0.002666667,0.002309401,0,0.666666667,-0.666666667
